transaction_id,customer_id,payment_method,amount,promo_id,time_id
4932,586,Cash,7113.36,,270
4933,169,E-Wallet,30942.92,P02,319
4934,579,Credit Card,42208.05,P01,194
4935,251,E-Wallet,43587.25,,343
4936,174,E-Wallet,35103.0,P02,362
4937,148,Credit Card,39687.53,,178
4938,410,Credit Card,16764.17,,327
4939,15,Cash,14189.76,P02,299
4940,122,Cash,46774.6,P01,238
4941,725,Credit Card,21009.66,P02,248
4942,183,Credit Card,25822.23,,185
4943,554,Cash,14728.76,P02,104
4944,574,Cash,44738.32,,308
4945,925,Credit Card,49140.05,P01,115
4946,359,E-Wallet,16103.84,P01,148
4947,289,Credit Card,36126.91,P02,205
4948,821,E-Wallet,26679.25,P02,291
4949,469,Credit Card,49042.68,P02,162
4950,403,E-Wallet,46107.68,P01,309
4951,332,E-Wallet,24397.19,P02,86
4952,113,Credit Card,34414.44,,73
4953,384,E-Wallet,44868.29,P01,106
4954,631,E-Wallet,45554.98,P01,58
4955,83,Cash,12447.26,,53
4956,130,Cash,16449.57,P02,192
4957,587,Credit Card,26742.82,P02,30
4958,234,Credit Card,48388.97,,6
4959,292,E-Wallet,12410.92,P02,194
4960,622,Cash,19929.8,P02,331
4961,13,Credit Card,32634.91,,266
4962,544,Cash,26806.14,P02,342
4963,744,Credit Card,45337.44,,75
4964,489,E-Wallet,20125.07,,146
4965,965,Cash,12736.63,P02,137
4966,156,E-Wallet,40946.11,,282
4967,233,E-Wallet,9500.31,P01,225
4968,918,E-Wallet,24811.36,,203
4969,46,E-Wallet,17372.48,P01,72
4970,590,E-Wallet,37119.73,P01,30
4971,717,Credit Card,43616.9,P01,270
4972,673,Credit Card,12228.8,P02,264
4973,42,Credit Card,43837.7,P01,127
4974,639,Cash,30841.04,P02,46
4975,708,E-Wallet,7632.48,,363
4976,600,Cash,36187.9,,271
4977,461,Credit Card,46441.22,P02,164
4978,663,Credit Card,47649.4,,327
4979,611,E-Wallet,6155.43,,211
4980,440,Credit Card,25899.42,P01,362
4981,916,E-Wallet,13093.04,P02,134
4982,335,Cash,29717.79,P02,68
4983,205,Credit Card,42636.66,P02,6
4984,434,E-Wallet,5053.37,,294
4985,764,Credit Card,32432.5,,202
4986,665,E-Wallet,5670.55,P01,192
4987,711,E-Wallet,23438.34,P02,39
4988,376,E-Wallet,46504.18,P02,303
4989,273,Cash,30224.78,P02,84
4990,377,E-Wallet,43960.6,,344
4991,838,Cash,32684.92,,288
4992,951,Credit Card,43076.43,P01,80
4993,225,E-Wallet,16969.41,,245
4994,768,Cash,34598.7,,111
4995,559,Cash,10375.38,P02,144
4996,239,Credit Card,30170.53,P02,229
4997,608,Cash,23303.79,P02,136
4998,387,Cash,15716.84,P02,26
4999,269,E-Wallet,8117.07,P02,30
5000,495,E-Wallet,22309.8,,226
